date,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
2019-11-01,-999.0,1.36,7.23,3.55,6.99,0.0,78.48,99.11,8.43,-0.01,-0.38,6.84,-1.59,3.37,15.22,12.08,4.93,2.82,20.15,14.91,12.27,8.61
2019-11-02,-999.0,2.27,6.55,1.81,0.34,0.0,80.46,100.43,7.86,-1.62,-1.64,5.3,-2.57,1.37,3.19,1.29,2.02,1.25,5.22,2.54,3.4,2.0
2019-11-03,-999.0,1.23,6.98,3.29,0.67,0.0,91.29,99.96,4.92,1.89,1.92,6.02,1.1,3.2,2.9,3.23,4.27,2.08,7.16,5.31,5.85,3.65
2019-11-04,-999.0,1.41,6.7,2.65,1.16,0.0,89.99,100.63,5.12,1.14,1.13,4.98,-0.14,2.64,5.38,2.93,2.84,2.26,8.22,5.19,5.59,3.46
2019-11-05,-999.0,0.7,7.45,4.93,5.26,0.01,93.67,100.14,5.88,4.45,4.42,7.61,1.73,5.41,2.59,1.86,5.41,3.17,8.0,5.03,6.92,4.06
2019-11-06,-999.0,1.95,6.45,1.4,0.25,0.0,75.29,100.71,4.47,-2.46,-2.56,4.02,-0.46,1.41,4.16,4.16,5.53,3.06,9.69,7.22,7.4,4.65
2019-11-07,-999.0,0.75,6.55,-0.74,4.08,0.0,85.02,100.43,5.93,-3.09,-3.19,1.08,-4.85,-0.87,2.96,1.61,3.65,2.18,6.61,3.79,4.83,2.98
2019-11-08,-999.0,1.52,5.59,-3.25,0.55,0.0,72.64,100.5,5.52,-7.54,-7.15,-0.21,-5.74,-3.35,3.44,3.1,4.23,2.34,7.67,5.44,5.89,3.73
2019-11-09,-999.0,1.86,5.81,-2.54,1.46,0.0,82.25,100.4,5.64,-5.13,-5.01,-0.16,-5.8,-2.51,5.1,3.47,3.7,2.19,8.79,5.66,6.34,4.21
2019-11-10,-999.0,0.86,7.04,-0.3,0.54,0.0,85.0,99.65,7.63,-2.23,-2.42,3.62,-4.01,0.01,3.28,2.38,5.35,3.17,8.63,5.55,7.52,4.84
2019-11-11,-999.0,1.15,6.45,-4.73,6.43,0.0,64.42,100.76,3.01,-11.11,-10.34,-3.87,-6.88,-5.48,5.24,3.82,2.88,2.36,8.12,6.17,4.89,3.63
2019-11-12,-999.0,0.83,5.91,-7.91,9.8,0.0,82.48,99.84,5.83,-10.37,-9.81,-5.67,-11.5,-7.9,5.65,3.56,4.87,3.71,10.52,7.27,8.17,5.8
2019-11-13,2.52,1.51,4.53,-12.15,0.03,0.0,78.69,100.9,6.22,-13.55,-12.54,-6.54,-12.76,-10.57,8.0,5.46,2.5,1.81,10.5,7.27,6.35,4.44
2019-11-14,-999.0,0.92,6.1,-7.11,2.64,0.0,91.24,100.89,8.97,-7.91,-7.9,-2.7,-11.67,-6.69,4.69,2.6,3.06,2.13,7.75,4.74,5.42,3.39
2019-11-15,-999.0,0.84,6.04,-3.76,1.34,0.0,92.28,100.29,13.94,-4.32,-4.71,0.86,-13.08,-3.22,5.66,4.67,6.79,3.99,12.45,8.66,9.55,6.22
2019-11-16,2.42,2.42,4.02,-15.86,1.22,0.0,80.84,101.9,12.15,-16.13,-15.04,-7.12,-19.26,-13.54,3.05,1.59,2.93,2.07,5.98,3.66,4.28,2.83
2019-11-17,2.32,1.6,4.68,-11.84,2.49,0.0,84.88,101.36,11.59,-11.93,-11.44,-3.37,-14.96,-9.85,3.32,1.37,2.9,1.89,6.22,3.26,4.04,2.62
2019-11-18,-999.0,1.29,5.97,-7.27,0.58,0.0,95.39,100.03,12.15,-7.22,-7.36,-0.48,-12.63,-6.59,2.49,1.01,3.7,2.57,6.19,3.58,4.7,3.01
2019-11-19,-999.0,0.57,6.66,-3.18,1.34,0.0,93.97,99.52,4.12,-3.04,-3.0,0.11,-4.01,-2.18,3.83,2.05,0.81,0.57,4.65,2.62,2.71,1.66
2019-11-20,-999.0,0.54,6.58,-2.86,1.82,0.0,96.88,100.16,5.59,-2.41,-2.42,0.47,-5.12,-1.96,2.8,1.78,2.08,1.09,4.87,2.86,3.09,1.77
2019-11-21,2.13,1.23,6.26,-3.24,0.84,0.0,96.7,100.3,8.65,-3.43,-3.6,0.72,-7.93,-2.96,4.89,3.08,1.2,1.01,6.09,4.08,3.98,2.39
2019-11-22,-999.0,0.72,6.59,-1.37,3.04,0.0,90.57,98.78,11.06,-2.22,-2.68,3.4,-7.67,-0.85,8.02,6.41,5.73,3.56,13.75,9.96,10.52,6.96
2019-11-23,-999.0,1.05,5.88,-5.48,0.6,0.0,88.4,99.48,11.65,-6.36,-6.5,1.2,-10.45,-4.72,5.18,3.61,3.52,2.05,8.69,5.66,6.17,3.62
2019-11-24,-999.0,1.04,6.58,-3.52,0.8,0.0,94.77,98.57,6.53,-3.42,-3.38,1.48,-5.05,-2.67,3.85,2.0,1.92,1.26,5.77,3.26,3.92,2.4
2019-11-25,-999.0,1.22,6.7,-1.42,0.16,0.0,96.96,98.96,9.08,-1.14,-1.24,4.32,-4.77,-0.7,2.34,1.98,4.82,2.54,7.16,4.51,6.02,3.26
2019-11-26,-999.0,0.52,6.99,0.38,0.21,0.0,99.54,99.64,5.39,1.15,1.12,4.31,-1.08,1.22,5.36,3.18,3.08,1.68,8.44,4.86,5.55,2.95
2019-11-27,-999.0,0.38,6.78,-0.41,9.96,0.0,96.8,99.55,3.24,-0.42,-0.4,1.68,-1.55,0.04,6.57,5.15,3.1,1.89,9.67,7.04,6.38,4.47
2019-11-28,-999.0,0.78,6.34,-3.68,2.64,0.0,87.6,100.01,8.47,-5.18,-5.16,-0.32,-8.79,-3.39,4.3,3.86,5.78,3.46,10.08,7.32,7.6,5.25
2019-11-29,1.97,1.06,5.28,-10.8,0.01,0.0,80.17,101.06,10.28,-12.4,-11.66,-4.26,-14.54,-9.62,1.87,1.02,4.29,2.84,6.15,3.86,5.24,3.4
2019-11-30,-999.0,1.2,4.7,-15.75,0.0,0.0,78.55,100.56,9.45,-16.24,-14.99,-7.1,-16.55,-13.31,1.47,1.04,3.58,2.35,5.04,3.38,4.22,2.93
2019-12-01,-999.0,1.85,5.1,-13.79,0.03,0.0,83.08,100.1,10.44,-14.32,-13.69,-8.2,-18.64,-12.03,3.95,3.09,2.81,2.05,6.76,5.13,4.97,3.63
2019-12-02,2.02,1.94,5.56,-9.47,0.23,0.0,81.93,99.72,7.76,-11.58,-10.88,-4.24,-12.0,-9.06,0.98,1.57,7.16,4.53,8.14,6.1,7.77,5.3
2019-12-03,1.95,1.94,5.02,-8.89,0.1,0.0,86.75,98.85,11.15,-9.81,-9.51,-0.86,-12.01,-7.97,4.33,2.37,3.14,1.93,7.47,4.3,5.23,3.14
2019-12-04,-999.0,0.79,6.41,-4.61,1.26,0.0,95.93,98.09,8.94,-4.69,-4.85,-0.42,-9.35,-4.12,1.93,1.0,2.42,1.58,4.35,2.58,3.66,2.08
2019-12-05,-999.0,0.8,6.11,-5.34,1.2,0.0,89.97,98.88,6.87,-6.23,-6.06,-1.72,-8.58,-4.81,5.34,4.64,3.53,1.87,8.88,6.51,6.38,4.16
2019-12-06,-999.0,1.2,5.44,-8.65,1.43,0.0,86.53,100.08,9.99,-9.88,-9.44,-3.28,-13.26,-8.01,4.62,2.95,3.36,1.84,7.98,4.79,5.28,3.18
2019-12-07,-999.0,1.34,4.93,-13.1,0.16,0.0,85.72,101.09,10.19,-13.75,-12.94,-6.06,-16.25,-11.82,2.3,1.08,3.54,2.63,5.84,3.71,5.04,3.18
2019-12-08,-999.0,1.08,5.79,-9.38,0.39,0.0,97.72,100.75,15.36,-8.54,-8.94,-0.02,-15.38,-8.23,6.01,3.08,3.71,2.71,9.72,5.78,6.08,3.85
2019-12-09,-999.0,0.81,7.27,0.31,8.03,0.0,97.55,99.38,2.95,0.56,0.57,2.89,-0.06,0.92,6.37,3.42,4.34,2.41,10.7,5.83,6.52,3.63
2019-12-10,-999.0,0.69,6.73,-0.66,0.73,0.0,92.89,99.03,14.44,-1.08,-2.37,5.35,-9.09,-0.04,6.0,3.1,6.15,4.7,12.15,7.8,9.8,6.3
2019-12-11,1.89,1.89,4.82,-8.32,1.18,0.0,72.39,100.67,8.49,-11.95,-11.37,-3.8,-12.29,-7.87,11.69,8.18,1.24,0.92,12.93,9.1,5.88,4.08
2019-12-12,1.86,1.84,4.59,-9.61,0.97,0.0,76.11,101.86,7.1,-12.62,-11.76,-6.0,-13.1,-9.2,5.0,3.5,3.5,1.85,8.5,5.35,5.96,3.7
2019-12-13,-999.0,1.64,6.49,-3.38,1.39,0.0,91.07,100.92,8.13,-4.31,-4.38,1.04,-7.09,-3.03,2.38,1.88,4.66,2.32,7.04,4.21,5.59,3.17
2019-12-14,-999.0,0.8,7.33,0.37,11.82,0.0,97.82,98.25,2.64,0.41,0.42,2.0,-0.65,0.73,6.68,5.19,2.23,1.14,8.91,6.33,6.26,4.11
2019-12-15,-999.0,0.87,6.01,-6.37,1.2,0.0,84.16,98.45,13.15,-8.4,-8.66,0.04,-13.11,-6.15,6.17,5.51,9.91,6.69,16.09,12.2,12.94,9.65
2019-12-16,1.83,1.82,4.52,-12.87,0.06,0.0,81.3,100.66,9.94,-14.76,-13.78,-7.59,-17.53,-12.21,4.53,3.28,4.85,2.87,9.38,6.15,6.39,3.99
2019-12-17,-999.0,0.61,6.18,-7.34,1.18,0.0,86.56,99.79,9.18,-8.47,-8.15,-1.96,-11.13,-6.58,5.53,2.74,0.44,0.29,5.97,3.03,2.97,1.65
2019-12-18,-999.0,0.74,6.02,-8.53,2.98,0.0,90.09,99.18,12.15,-9.35,-9.28,-3.79,-15.94,-7.99,10.66,8.33,0.26,0.15,10.92,8.48,5.75,4.24
2019-12-19,1.83,1.34,4.4,-17.77,2.37,0.0,72.3,100.79,3.33,-21.62,-19.22,-16.1,-19.43,-17.86,3.06,3.13,6.84,4.56,9.9,7.69,8.99,6.76
2019-12-20,1.8,1.62,4.47,-16.13,0.84,0.0,79.41,102.05,8.37,-18.52,-16.98,-10.84,-19.21,-15.78,4.84,3.09,1.42,1.11,6.26,4.2,4.12,2.94
2019-12-21,-999.0,0.97,5.39,-14.13,0.32,0.0,86.45,101.81,5.92,-14.25,-13.26,-9.66,-15.58,-12.43,3.01,2.48,0.49,0.3,3.5,2.78,2.19,1.62
2019-12-22,-999.0,0.99,6.68,-5.0,0.74,0.0,100.0,100.44,11.32,-4.43,-4.72,0.23,-11.09,-4.43,4.98,3.14,1.8,1.27,6.78,4.42,5.18,3.02
2019-12-23,-999.0,1.59,6.69,-0.53,0.12,0.0,95.73,99.67,6.3,-0.44,-0.51,2.42,-3.88,0.18,6.04,5.16,6.01,2.99,12.05,8.15,8.43,5.1
2019-12-24,1.81,1.81,4.88,-8.36,0.35,0.0,81.14,100.78,6.64,-9.66,-9.17,-4.16,-10.8,-6.97,6.42,3.99,1.45,0.99,7.88,4.98,4.02,2.54
2019-12-25,-999.0,1.03,6.12,-7.98,0.01,0.0,85.12,100.82,6.02,-9.72,-9.22,-4.54,-10.56,-7.63,2.93,1.95,4.2,2.61,7.13,4.56,5.27,3.56
2019-12-26,-999.0,1.65,5.57,-9.16,0.73,0.0,84.94,101.25,6.75,-11.02,-10.48,-5.53,-12.28,-8.94,1.66,1.68,5.73,3.86,7.39,5.54,6.53,4.53
2019-12-27,-999.0,0.29,7.33,-1.31,4.78,0.0,99.35,100.12,6.71,-0.78,-0.91,1.93,-4.78,-0.68,7.3,4.97,2.17,1.17,9.47,6.14,5.93,3.43
2019-12-28,1.81,1.81,5.75,-2.92,0.13,0.0,92.89,100.45,6.26,-3.34,-3.3,0.73,-5.53,-2.32,2.3,2.27,6.54,3.6,8.83,5.87,7.62,4.75
2019-12-29,-999.0,1.23,6.24,-6.74,0.56,0.0,88.3,100.77,8.43,-7.68,-7.45,-1.82,-10.25,-6.03,4.36,3.1,2.33,1.88,6.69,4.98,5.03,3.17
2019-12-30,-999.0,0.21,6.53,-5.52,10.16,0.0,89.18,100.07,3.29,-6.87,-6.61,-3.88,-7.17,-5.34,4.16,3.72,6.36,4.46,10.52,8.18,8.84,6.61
2019-12-31,-999.0,0.56,6.71,-3.24,8.06,0.0,94.9,98.87,3.98,-3.56,-3.5,-0.63,-4.61,-2.83,4.3,3.06,2.94,1.6,7.24,4.66,5.42,3.51
2020-01-01,-999.0,0.96,6.73,-3.62,1.1,0.0,94.51,98.46,4.53,-3.82,-3.74,-0.71,-5.24,-3.04,3.23,3.21,5.7,2.78,8.93,5.99,7.31,4.46
2020-01-02,-999.0,0.96,6.99,-3.34,1.51,0.0,95.71,99.06,6.72,-3.35,-3.48,0.08,-6.64,-2.74,5.34,2.87,2.84,1.89,8.19,4.76,5.57,3.05
2020-01-03,-999.0,0.93,7.15,-0.33,3.26,0.0,97.47,99.02,2.96,-0.03,-0.02,1.37,-1.59,0.34,2.4,2.08,5.73,2.77,8.13,4.85,6.93,3.88
2020-01-04,-999.0,0.68,6.38,-5.64,1.13,0.0,90.65,99.2,5.13,-6.5,-6.34,-2.87,-8.0,-5.19,2.43,0.72,3.23,2.45,5.66,3.16,4.85,2.85
2020-01-05,-999.0,1.43,5.78,-12.83,2.2,0.0,86.15,99.48,10.4,-13.46,-12.8,-7.49,-17.89,-11.59,4.4,2.46,3.31,2.26,7.7,4.72,5.94,3.72
2020-01-06,-999.0,0.89,5.44,-13.67,2.79,0.0,94.6,99.5,12.44,-13.22,-12.96,-7.42,-19.86,-12.51,5.45,3.79,1.01,0.67,6.46,4.45,4.33,2.86
2020-01-07,2.0,2.0,5.55,-8.79,2.6,0.0,86.94,99.77,7.0,-9.59,-9.18,-4.27,-11.27,-7.77,5.3,3.09,2.14,1.36,7.44,4.45,4.81,2.82
2020-01-08,-999.0,1.03,6.0,-7.34,2.01,0.0,93.22,99.6,12.4,-7.78,-7.89,-1.98,-14.38,-6.84,8.41,7.29,3.72,1.84,12.13,9.13,7.34,4.91
2020-01-09,2.06,2.06,4.55,-17.73,0.09,0.0,78.73,102.08,10.95,-20.0,-18.29,-12.95,-23.9,-17.19,8.42,5.25,1.13,0.7,9.55,5.95,5.33,3.27
2020-01-10,-999.0,0.67,6.93,-3.74,2.23,0.0,99.29,100.85,13.57,-3.1,-3.81,1.06,-12.51,-3.0,4.99,3.83,4.99,2.91,9.97,6.73,7.83,4.59
2020-01-11,-999.0,0.43,7.49,-0.39,31.23,0.0,98.64,100.01,9.58,0.08,-0.13,3.15,-6.43,0.28,8.92,7.59,2.74,1.61,11.66,9.2,7.06,4.34
2020-01-12,-999.0,0.83,6.56,-10.83,14.97,0.0,88.15,100.45,9.0,-12.14,-11.64,-7.29,-16.29,-10.53,10.24,9.48,5.29,2.93,15.53,12.41,8.56,6.28
2020-01-13,2.06,0.58,5.54,-14.79,0.25,0.0,88.02,101.48,8.62,-15.18,-14.25,-9.41,-18.04,-13.6,5.17,2.71,2.88,1.72,8.05,4.43,4.37,2.75
2020-01-14,-999.0,1.0,5.93,-14.33,1.28,0.0,89.06,100.97,8.03,-15.03,-14.21,-10.15,-18.17,-13.59,3.23,3.25,3.51,2.06,6.74,5.31,5.37,3.69
2020-01-15,-999.0,1.08,6.6,-6.88,3.14,0.0,94.41,100.25,9.07,-6.93,-6.96,-1.33,-10.4,-6.16,4.46,2.89,3.16,1.91,7.61,4.8,6.01,3.64
2020-01-16,-999.0,0.94,5.51,-9.94,5.5,0.0,91.9,100.16,15.47,-10.12,-10.14,-4.44,-19.91,-9.01,7.42,4.75,2.36,1.44,9.78,6.19,6.48,3.99
2020-01-17,2.33,2.3,3.57,-25.28,0.58,0.0,77.51,102.29,9.6,-26.72,-24.31,-19.03,-28.63,-23.91,2.98,1.89,5.31,3.19,8.29,5.08,6.66,4.16
2020-01-18,-999.0,1.38,5.24,-21.66,6.27,0.0,80.73,101.16,13.16,-23.51,-21.7,-15.35,-28.51,-21.07,5.18,5.0,3.31,1.97,8.49,6.97,5.37,4.13
2020-01-19,-999.0,1.48,5.73,-13.98,4.34,0.0,84.87,99.28,8.35,-15.73,-14.58,-10.72,-19.07,-13.72,3.74,3.57,4.16,2.63,7.9,6.2,6.41,4.49
2020-01-20,2.37,2.28,3.82,-22.13,0.73,0.0,82.69,100.95,11.36,-22.98,-21.22,-14.71,-26.07,-20.81,2.97,3.46,5.72,3.32,8.69,6.77,7.17,4.53
2020-01-21,-999.0,2.16,4.53,-20.02,1.49,0.0,93.79,101.26,17.83,-19.52,-19.32,-9.71,-27.53,-18.74,2.79,2.04,4.29,3.13,7.08,5.18,6.05,3.79
2020-01-22,-999.0,1.72,5.9,-4.97,1.66,0.0,93.39,100.91,7.14,-5.49,-5.44,-1.84,-8.98,-4.56,3.34,3.6,6.21,3.67,9.56,7.27,8.0,5.34
2020-01-23,-999.0,1.71,6.29,-5.16,2.14,0.0,93.18,101.06,5.54,-5.21,-5.08,-1.25,-6.78,-4.24,5.33,3.29,2.54,1.53,7.88,4.82,4.88,3.05
2020-01-24,-999.0,2.06,6.58,-4.84,1.23,0.0,92.93,101.39,4.5,-5.4,-5.25,-1.52,-6.02,-4.4,3.09,2.75,4.55,2.46,7.64,5.21,6.61,4.51
2020-01-25,-999.0,1.27,6.64,-4.3,9.44,0.0,94.47,100.44,5.72,-4.81,-4.83,-1.48,-7.2,-4.03,3.29,2.81,5.8,4.26,9.09,7.07,7.21,5.42
2020-01-26,-999.0,0.78,6.71,-1.85,6.02,0.0,96.9,98.72,3.97,-1.82,-1.82,-0.13,-4.1,-1.37,5.77,4.68,2.21,1.33,7.98,6.01,5.69,3.81
2020-01-27,-999.0,1.25,6.57,-1.71,1.62,0.0,94.66,98.67,4.64,-2.16,-2.22,0.33,-4.31,-1.39,2.49,1.87,4.56,2.82,7.05,4.69,5.52,3.47
2020-01-28,-999.0,1.27,5.78,-8.29,0.27,0.0,87.71,99.56,12.64,-9.28,-9.13,-3.5,-16.15,-7.57,3.74,1.64,2.78,1.93,6.52,3.57,5.14,3.03
2020-01-29,2.73,2.72,4.12,-19.56,0.38,0.0,81.96,100.68,11.75,-19.22,-17.85,-9.63,-21.38,-16.86,3.3,1.99,2.78,1.63,6.08,3.62,4.57,2.94
2020-01-30,2.72,2.72,4.56,-19.34,0.57,0.0,82.81,101.21,12.83,-18.59,-17.63,-10.76,-23.59,-16.34,5.02,3.23,0.26,0.17,5.28,3.4,2.45,1.64
2020-01-31,2.73,2.73,5.05,-16.03,2.34,0.0,85.9,100.94,10.52,-14.12,-13.47,-8.05,-18.57,-12.22,3.56,2.45,0.33,0.26,3.9,2.71,1.99,1.46
2020-02-01,2.69,2.43,5.89,-11.13,1.24,0.0,88.24,99.89,8.28,-9.39,-8.98,-3.32,-11.59,-7.76,2.69,1.54,0.31,0.23,2.99,1.77,1.63,1.13
2020-02-02,-999.0,1.85,6.01,-9.21,1.24,0.0,92.44,98.56,8.19,-8.3,-8.07,-2.73,-10.92,-7.26,2.06,1.3,0.99,0.73,3.05,2.03,1.83,1.32
2020-02-03,-999.0,1.21,6.48,-5.03,0.27,0.0,93.24,99.02,7.62,-5.29,-5.27,-0.33,-7.95,-4.33,5.52,4.68,3.84,2.35,9.36,7.03,6.68,4.27
2020-02-04,-999.0,1.34,6.66,-6.18,0.47,0.0,92.71,99.44,9.06,-6.08,-6.14,-0.4,-9.47,-5.05,7.8,4.04,0.56,0.56,8.36,4.6,4.31,2.6
2020-02-05,2.99,2.99,5.18,-15.46,0.84,0.0,80.4,100.39,9.93,-16.04,-14.86,-7.73,-17.65,-13.38,6.27,3.02,1.9,1.31,8.17,4.33,5.19,3.25
2020-02-06,-999.0,0.56,6.04,-10.48,5.58,0.0,89.23,99.37,7.18,-11.3,-10.79,-6.63,-13.81,-9.83,6.55,5.21,1.41,0.98,7.96,6.19,5.05,3.89
2020-02-07,-999.0,0.2,6.07,-9.4,16.0,0.0,87.28,97.88,5.28,-10.93,-10.36,-7.67,-12.95,-9.18,6.66,6.5,6.89,4.33,13.55,10.82,10.32,7.94
2020-02-08,3.22,2.76,4.04,-21.68,0.93,0.0,79.83,100.41,12.6,-23.02,-21.2,-14.01,-26.62,-20.45,4.0,3.55,4.12,2.68,8.12,6.23,7.0,4.78
2020-02-09,3.19,3.13,4.47,-22.16,0.25,0.0,91.83,101.48,16.85,-18.74,-18.58,-8.66,-25.51,-17.71,5.19,2.53,0.55,0.4,5.74,2.94,2.35,1.5
2020-02-10,-999.0,1.25,6.66,-7.21,5.29,0.0,93.68,100.16,7.97,-6.22,-6.28,-1.04,-9.01,-5.33,4.88,2.77,1.01,0.84,5.89,3.61,4.2,2.73
2020-02-11,-999.0,1.27,6.37,-9.19,0.17,0.0,94.38,99.82,8.87,-6.98,-6.93,-1.76,-10.64,-6.2,7.14,3.71,0.51,0.4,7.66,4.11,3.03,1.81
2020-02-12,3.3,2.94,5.9,-4.46,0.17,0.0,90.38,99.88,6.49,-5.33,-5.19,-1.57,-8.06,-3.96,4.67,4.1,6.2,3.57,10.87,7.67,8.76,5.99
2020-02-13,-999.0,1.58,6.03,-8.95,2.26,0.0,95.21,99.37,16.9,-9.34,-9.8,-3.52,-20.42,-8.69,5.01,5.5,3.1,1.61,8.11,7.11,6.07,4.0
2020-02-14,3.59,3.41,3.51,-26.13,0.21,0.0,75.08,101.36,14.46,-28.18,-25.81,-17.69,-32.15,-25.07,4.65,2.22,2.32,2.0,6.97,4.22,5.74,3.65
2020-02-15,3.55,3.35,4.84,-17.56,0.16,0.0,99.26,101.2,20.92,-16.94,-17.65,-8.16,-29.09,-16.85,3.64,2.9,4.12,3.33,7.76,6.23,6.42,4.13
2020-02-16,-999.0,1.52,6.8,-2.66,0.44,0.0,93.74,99.86,9.03,-2.95,-3.08,0.32,-8.72,-2.05,4.25,3.59,6.51,3.97,10.76,7.56,8.87,5.96
2020-02-17,3.68,3.42,4.53,-14.75,0.01,0.0,81.79,101.08,15.4,-14.73,-13.95,-5.81,-21.21,-12.25,5.55,2.79,1.58,1.2,7.13,4.0,4.3,2.84
2020-02-18,-999.0,0.65,6.17,-9.69,2.95,0.0,100.0,100.34,22.81,-9.01,-9.65,1.0,-21.81,-9.01,8.89,7.09,5.16,3.04,14.05,10.13,9.13,6.55
2020-02-19,3.77,3.24,5.19,-10.61,0.24,0.0,89.05,100.56,22.4,-11.34,-11.57,-0.46,-22.86,-9.85,7.3,6.73,6.24,3.45,13.54,10.18,10.03,6.98
2020-02-20,-999.0,3.71,3.68,-22.0,0.0,0.0,78.77,101.53,14.19,-23.59,-21.81,-13.49,-27.68,-20.88,4.46,2.3,2.84,2.45,7.3,4.75,5.93,3.61
2020-02-21,3.88,3.8,4.47,-14.02,0.03,0.0,100.0,100.96,20.22,-13.06,-14.09,-4.58,-24.79,-13.06,7.09,5.37,6.07,3.72,13.17,9.1,9.28,6.25
2020-02-22,-999.0,3.68,5.58,-3.84,0.44,0.0,91.61,100.15,7.2,-4.5,-4.53,-0.11,-7.31,-3.3,5.17,4.53,7.89,4.53,13.05,9.06,9.57,6.71
2020-02-23,3.93,3.93,5.51,-2.77,1.52,0.0,94.63,100.07,6.97,-2.77,-2.86,1.11,-5.86,-2.0,3.62,1.6,4.44,2.68,8.06,4.28,6.16,3.45
2020-02-24,3.95,3.95,6.07,-1.88,0.21,0.0,93.01,99.67,4.61,-1.77,-1.77,1.13,-3.48,-0.76,3.46,1.92,5.01,2.66,8.48,4.57,6.58,3.61
2020-02-25,-999.0,2.77,6.79,-2.35,0.05,0.0,92.78,100.01,4.45,-2.72,-2.71,0.4,-4.05,-1.67,3.54,2.33,5.05,2.73,8.6,5.06,6.21,3.65
2020-02-26,-999.0,2.37,6.94,-2.67,2.16,0.0,91.96,100.13,5.65,-3.94,-3.93,-0.47,-6.12,-2.79,1.77,2.1,7.42,4.94,9.19,7.04,8.18,6.21
2020-02-27,-999.0,1.14,6.54,-2.94,11.94,0.0,94.8,97.93,8.66,-3.54,-3.8,0.09,-8.57,-2.79,9.4,7.52,4.16,3.02,13.56,10.54,11.22,8.59
2020-02-28,-999.0,3.25,5.42,-10.37,1.32,0.0,82.36,98.62,7.56,-12.63,-11.83,-7.25,-14.82,-10.19,6.04,5.78,5.72,2.78,11.77,8.56,9.08,6.39
2020-02-29,-999.0,3.99,4.97,-12.98,0.44,0.0,83.42,99.49,6.43,-15.0,-13.91,-9.57,-16.0,-12.77,2.19,3.49,5.64,2.86,7.83,6.35,6.75,4.57
2020-03-01,4.35,3.08,4.56,-15.92,0.07,0.0,85.74,100.29,14.88,-16.06,-15.28,-7.3,-22.18,-14.18,4.56,2.76,2.36,1.73,6.92,4.49,4.87,3.19
2020-03-02,-999.0,1.18,6.8,-4.19,5.27,0.0,100.0,99.24,14.91,-3.5,-4.2,0.98,-13.94,-3.5,3.27,2.1,5.19,3.09,8.46,5.2,6.81,3.88
2020-03-03,4.3,3.68,6.61,-0.48,4.99,0.0,96.11,98.65,2.54,-0.77,-0.75,0.49,-2.05,-0.2,7.84,6.09,0.83,0.58,8.67,6.67,5.09,3.4
2020-03-04,-999.0,2.43,6.56,-0.88,0.54,0.0,93.48,98.31,4.15,-1.34,-1.32,0.81,-3.34,-0.39,7.64,7.08,6.15,3.57,13.79,10.65,10.79,7.87
2020-03-05,4.52,3.79,5.5,-3.83,0.49,0.0,92.68,100.13,7.77,-4.42,-4.51,0.23,-7.54,-3.37,3.92,2.68,4.05,2.54,7.97,5.22,5.79,3.88
2020-03-06,-999.0,2.5,6.02,-5.3,0.76,0.0,89.63,100.54,6.34,-6.77,-6.56,-3.67,-10.01,-5.31,6.95,6.22,4.24,2.58,11.19,8.8,8.63,6.37
2020-03-07,4.78,4.5,4.54,-8.76,0.07,0.0,86.08,101.16,13.5,-11.05,-10.74,-3.01,-16.51,-9.13,6.54,3.86,2.47,2.13,9.01,5.99,6.24,3.95
2020-03-08,4.58,4.12,6.28,-2.65,0.04,0.0,91.64,100.86,7.87,-3.29,-3.38,1.31,-6.56,-2.08,5.78,4.06,2.91,1.55,8.69,5.61,6.15,3.75
2020-03-09,4.53,3.98,7.11,-0.62,1.15,0.0,94.71,100.43,4.2,-0.71,-0.72,1.86,-2.33,0.06,6.97,4.36,0.54,0.84,7.51,5.21,4.95,2.99
2020-03-10,-999.0,1.02,7.35,0.06,5.84,0.0,98.95,99.67,10.67,0.95,0.55,4.67,-6.0,1.11,10.0,6.01,0.4,0.48,10.39,6.48,7.83,4.46
2020-03-11,-999.0,3.87,5.37,-6.84,0.57,0.0,79.61,100.72,7.44,-9.94,-9.49,-4.38,-11.82,-7.02,5.36,3.55,1.81,1.34,7.17,4.89,3.87,2.79
2020-03-12,4.85,4.68,6.44,-3.26,0.22,0.0,90.53,100.6,9.47,-5.14,-5.31,1.08,-8.39,-3.79,4.3,2.7,3.92,2.96,8.21,5.66,5.96,4.36
2020-03-13,-999.0,1.59,7.31,1.77,8.02,0.0,88.2,99.04,5.81,0.89,0.8,6.02,0.2,2.67,6.03,5.79,9.35,5.48,15.39,11.27,13.77,9.64
2020-03-14,-999.0,4.69,5.98,-1.39,0.13,0.0,82.25,100.65,7.97,-4.14,-4.11,0.74,-7.23,-1.5,9.18,7.4,6.58,4.01,15.76,11.41,11.59,8.42
2020-03-15,5.26,5.18,4.66,-6.9,0.04,0.0,76.28,102.1,7.71,-11.94,-11.32,-4.49,-12.2,-8.53,1.81,1.14,4.9,3.75,6.71,4.89,5.81,4.28
